_id,invoice_id,invoice_number,customer_id,employee_id,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[0].product_id,items[1].product_id,items[2].product_id,items[3].product_id,items[4].product_id,items[0].qty,items[1].qty,items[2].qty,items[3].qty,items[4].qty,items[0].total,items[1].total,items[2].total,items[3].total,items[4].total,discount,net,created_at
69c90a05c97dfe5144452e22,INV1095,INV2206883198,c258,emp19,Sharp Backpack 9649,Razer CCTV Camera 2842,HP LaserJet Pro Gen 3,,,6935,46974,6086,,,P284,P50,P213,,,4,1,2,,,27740,46974,12172,,,10,84590.78,2026-01-27
69c90a05c97dfe5144452e23,INV1096,INV3195012858,c230,emp12,Philips Stapler 4584,Boat Wave Sigma,Havells Spoon 1585,,,36390,3678,40215,,,P319,P11,P136,,,2,4,5,,,72780,14712,201075,,,6,260438.1,2025-06-11
69c90a05c97dfe5144452e24,INV1097,INV2904409176,c1,emp5,Kent Printer Paper 6477,Bosch Plant Pot 4462,Bajaj Bucket 3098,Bosch Wrench 7114,Bosch Wardrobe 452,13824,35952,34198,3349,18640,P126,P181,P169,P193,P460,1,5,3,3,4,13824,179760,102594,10047,74560,8,367224.67000000004,2025-10-12
69c90a05c97dfe5144452e25,INV1098,INV4862185276,c358,emp44,D-Link Duster 5333,Bajaj Face Wash 4093,Black & Decker Tyre 4307,Corsair Safety Gloves 3922,,990,35488,6309,22395,,P325,P294,P155,P198,,4,3,2,2,,3960,106464,12618,44790,,3,161453.34,2025-09-20
69c90a05c97dfe5144452e26,INV1099,INV7560301284,c393,emp12,Samsung QLED 4K Gen 2,Bajaj Cleaning Brush 1546,Havells Measuring Tape 751,iPad Pro 11 inch Gen 8,Corsair Oven 4960,20167,25288,40399,28063,11037,P205,P372,P196,P209,P416,3,2,3,1,1,60501,50576,121197,28063,11037,10,255021.57,2025-07-29
69c90a05c97dfe5144452e27,INV1100,INV9727682006,c333,emp89,Boat Rockerz 450 Gen 10,Razer Mirror 6947,,,,7761,10260,,,,P210,P467,,,,2,4,,,,15522,41040,,,,4,52713.18,2025-04-29
69c90a05c97dfe5144452e28,INV1101,INV7062152331,c37,emp42,Prestige Suitcase 280,Razer Wardrobe 1038,TP-Link Dishwasher 733,Philips Sweater 3105,,47339,41568,43235,49282,,P285,P60,P25,P79,,3,4,2,5,,142017,166272,86470,246410,,4,606509.73,2025-12-31
69c90a05c97dfe5144452e29,INV1102,INV2576828637,c260,emp94,Panasonic Shoes 1537,Kent Blender 9202,Sharp Shorts 5577,Bosch Bike 3202,,5274,38796,40454,940,,P72,P407,P480,P151,,5,5,4,4,,26370,193980,161816,3760,,10,354561.18,2025-02-24
69c90a05c97dfe5144452e2a,INV1103,INV5528361041,c442,emp64,Hitachi Ice Maker 6319,Black & Decker Jacket 541,Usha Tool Box 8882,Usha Seat Cover 5299,,12953,42895,20306,1261,,P349,P278,P188,P159,,4,4,4,4,,51812,171580,81224,5044,,9,296350.92,2025-01-02
69c90a05c97dfe5144452e2b,INV1104,INV3712009823,c226,emp90,Havells Clock 7567,Usha Cap 9636,,,,31288,38019,,,,P70,P81,,,,4,4,,,,125152,152076,,,,10,252546.72000000003,2025-11-01
69c90a05c97dfe5144452e2c,INV1105,INV4127946356,c203,emp82,Philips Ice Maker 980,Usha Seat Cover 5299,Usha Whiteboard 2264,,,19134,3401,48083,,,P149,P159,P122,,,5,3,5,,,95670,10203,240415,,,8,325064.17000000004,2025-07-08
69c90a05c97dfe5144452e2d,INV1106,INV2168770426,c62,emp35,Eureka Forbes Router 758,D-Link Mouse 7367,Usha Dining Table 3565,Sony Bravia 55 inch Gen 8,Philips Cupboard 2554,10958,27223,46779,674,19328,P226,P33,P61,P405,P65,4,1,2,4,1,43832,27223,93558,2696,19328,6,175822.4,2025-10-15
69c90a05c97dfe5144452e2e,INV1107,INV8606928289,c351,emp22,Black & Decker Soundbar 7487,Panasonic Wardrobe 376,Kent Doormat 7366,Eureka Forbes Speaker 6084,TP-Link Mop 3547,10203,40838,35458,997,40070,P429,P260,P269,P428,P373,1,4,4,4,1,10203,163352,141832,3988,40070,5,335474.82,2025-09-09
69c90a05c97dfe5144452e2f,INV1108,INV5161810054,c497,emp56,Corsair Nail Polish 3646,Usha Monitor 5734,Bosch Mirror 2709,Philips Pendrive 7416,Black & Decker Knife 6819,3323,12659,13592,22554,17580,P105,P34,P267,P237,P338,1,5,1,5,4,3323,63295,13592,112770,70320,7,245579.53000000003,2025-12-20
69c90a05c97dfe5144452e30,INV1109,INV2911570452,c317,emp37,Xiaomi Fan 1988,Havells Slippers 9491,D-Link Dustbin 3266,Prestige Suitcase 2672,Bajaj Smart Lock 8349,12676,34445,11050,47812,9318,P421,P474,P371,P485,P52,4,4,5,3,5,50704,137780,55250,143436,46590,4,402457,2025-08-26
69c90a05c97dfe5144452e31,INV1110,INV1931483814,c365,emp2,Bosch T-Shirt 7139,Sharp Mask 9582,,,,46794,38210,,,,P475,P200,,,,2,5,,,,93588,191050,,,,8,276060.12,2025-01-17
69c90a05c97dfe5144452e32,INV1111,INV4646541120,c113,emp9,Logitech Hard Drive 6313,Panasonic Cupboard 5834,,,,1658,36461,,,,P235,P465,,,,2,2,,,,3316,72922,,,,9,73287.95999999999,2025-07-09
69c90a05c97dfe5144452e33,INV1112,INV1373556587,c379,emp35,Sharp Room Freshener 7963,Xiaomi LED Bulb 5899,D-Link Bowl 8942,,,22317,14730,38821,,,P377,P244,P335,,,4,5,2,,,89268,73650,77642,,,8,228187.7,2025-09-03
69c90a05c97dfe5144452e34,INV1113,INV4197720779,c75,emp79,Usha Vacuum Cleaner 6429,Prestige Heater 9554,,,,30566,1858,,,,P224,P22,,,,5,2,,,,152830,3716,,,,2,148570.06,2025-10-23
69c90a05c97dfe5144452e35,INV1114,INV3138543294,c373,emp56,Black & Decker Cooker 3876,Eureka Forbes Router 758,Havells Pen 2561,Samsung 253L Double Door Gen 7,,5109,6374,17591,38620,,P141,P226,P112,P403,,5,1,4,2,,25545,6374,70364,77240,,9,173502.91999999998,2025-10-09
69c90a05c97dfe5144452e36,INV1115,INV4405952172,c108,emp36,Usha Monitor 5734,Black & Decker Lunch Box 8944,Sharp Car 3578,Xiaomi CCTV Camera 2036,,20373,10084,34876,11686,,P34,P332,P153,P250,,3,1,1,4,,61119,10084,34876,46744,,8,142887.5,2025-03-30
69c90a05c97dfe5144452e37,INV1116,INV3893829125,c491,emp19,Razer Stapler 3686,Xiaomi Microwave 3082,,,,4001,15058,,,,P119,P15,,,,1,1,,,,4001,15058,,,,3,17583.75,2025-01-06
69c90a05c97dfe5144452e38,INV1117,INV6343318193,c220,emp72,Havells Fertilizer 5773,Kent Face Wash 5797,,,,43336,49803,,,,P183,P94,,,,5,1,,,,216680,49803,,,,9,247331.16,2025-09-14
69c90a05c97dfe5144452e39,INV1118,INV9982202987,c336,emp8,Razer Induction Cooktop 5876,Philips Sweater 3105,,,,27372,30974,,,,P343,P79,,,,5,4,,,,136860,123896,,,,8,255411.24,2025-12-28
69c90a05c97dfe5144452e3a,INV1119,INV5572669181,c388,emp11,Brother DCP-L2520D,Razer Lunch Box 5422,Sharp Emergency Light 9904,,,21495,14286,41963,,,P13,P132,P449,,,3,4,1,,,64485,57144,41963,,,4,155758.62,2025-04-17
69c90a05c97dfe5144452e3b,INV1120,INV7699945793,c500,emp4,Bosch Toolkit 4558,Razer Toothpaste 1835,Usha Water Bottle 6176,Havells Wall Light 8899,Xiaomi Helmet 9222,8096,12061,5591,33727,16407,P364,P97,P145,P247,P354,5,3,5,5,4,40480,36183,27955,168635,65628,8,322089.06,2025-04-27
69c90a05c97dfe5144452e3c,INV1121,INV6409394003,c9,emp17,Kent Pesticide 3310,Prestige Blackboard 3223,,,,38933,37923,,,,P379,P123,,,,2,3,,,,77866,113769,,,,5,180617.13,2025-03-13
69c90a05c97dfe5144452e3d,INV1122,INV2400517616,c350,emp56,Black & Decker Chimney 6183,Corsair Dustbin 4154,,,,41775,5044,,,,P144,P171,,,,5,4,,,,208875,20176,,,,2,223259.41999999998,2025-12-25
69c90a05c97dfe5144452e3e,INV1123,INV4175017554,c487,emp9,D-Link Mouse 7367,Philips Lipstick 4643,,,,38825,16947,,,,P33,P304,,,,5,4,,,,194125,67788,,,,8,239604.2,2026-02-21
69c90a05c97dfe5144452e3f,INV1124,INV7985137011,c463,emp95,Black & Decker Perfume 7231,Philips Keyboard 1353,,,,3031,30307,,,,P289,P232,,,,5,2,,,,15155,60614,,,,9,69404.38,2025-07-02
69c90a05c97dfe5144452e40,INV1125,INV4914871553,c79,emp51,Logitech Trimmer 409,Panasonic Shoes 1537,Eureka Forbes Hat 2326,,,19719,32715,12348,,,P100,P72,P282,,,5,5,4,,,98595,163575,49392,,,8,301567.23,2025-09-26
69c90a05c97dfe5144452e41,INV1126,INV6649824961,c230,emp90,Kent Soap 134,Panasonic Charger 8522,,,,38442,41462,,,,P493,P39,,,,5,2,,,,192210,82924,,,,3,256967.47999999998,2025-05-28
69c90a05c97dfe5144452e42,INV1127,INV7299055017,c326,emp4,TP-Link Sharpener 5805,D-Link Ladder 2088,,,,40992,32233,,,,P115,P387,,,,1,2,,,,40992,64466,,,,5,102469.44,2025-03-17
69c90a05c97dfe5144452e43,INV1128,INV8547641038,c136,emp93,Philips Pendrive 994,Havells Door Lock 170,Usha Wallet 2376,TP-Link Fork 7887,,1312,40267,47464,6990,,P437,P451,P86,P137,,3,5,2,5,,3936,201335,94928,34950,,4,310583.3,2025-06-02
69c90a05c97dfe5144452e44,INV1129,INV5860709277,c125,emp86,Razer Extension Board 1305,Panasonic Pliers 6678,TP-Link Chimney 5098,Eureka Forbes Soundbar 702,D-Link File Folder 5418,20828,28326,1358,28877,7654,P240,P194,P344,P229,P318,4,2,4,4,2,83312,56652,5432,115508,15308,8,263529.56,2025-07-13
69c90a05c97dfe5144452e45,INV1130,INV7014969790,c201,emp40,Eureka Forbes Tape 3387,Prestige Toothbrush 4275,Black & Decker Helmet Gear 5966,Panasonic Toothbrush 8080,D-Link Mixer Grinder 119,25236,30352,39151,35243,42129,P195,P298,P199,P498,P18,2,3,5,3,2,50472,91056,195755,105729,84258,8,488894.32,2025-05-26
69c90a05c97dfe5144452e46,INV1131,INV8288351274,c296,emp10,Havells Water Purifier 9843,Prestige Calendar 7756,Kent Tube Light 7499,,,47756,1168,32648,,,P419,P130,P245,,,2,3,1,,,95512,3504,32648,,,5,127341.84000000001,2025-09-14
69c90a05c97dfe5144452e47,INV1132,INV8921060994,c485,emp64,Sharp Cap 6666,Bosch Projector 1079,TP-Link Charger 9017,,,28521,2386,33238,,,P481,P30,P439,,,4,4,2,,,114084,9544,66476,,,5,178980.8,2026-02-03
69c90a05c97dfe5144452e48,INV1133,INV1211067913,c326,emp52,Hitachi Diary 3176,Havells Hammer 4304,TP-Link Study Table 4614,Razer CCTV Camera 2842,,7934,4183,41121,38717,,P128,P389,P463,P50,,2,3,3,1,,15868,12549,123363,38717,,4,185698.36,2025-07-05
69c90a05c97dfe5144452e49,INV1134,INV4948965086,c359,emp88,Prestige Bookshelf 7678,Philips Keyboard 3919,,,,49648,29487,,,,P264,P432,,,,3,1,,,,148944,29487,,,,3,173093.16,2025-05-29
69c90a05c97dfe5144452e4a,INV1135,INV5272277616,c431,emp62,Bosch Clock 159,TP-Link Mop 3547,Kent Doormat 7366,Usha Router 7381,,37813,23726,28234,46276,,P270,P373,P269,P426,,5,5,4,1,,189065,118630,112936,46276,,4,432179.37,2026-02-13
69c90a05c97dfe5144452e4b,INV1136,INV2310408590,c394,emp5,Hitachi Car Cover 2493,Sharp Car 3578,Panasonic Drill Machine 3064,,,38551,12366,36512,,,P158,P153,P191,,,3,3,3,,,115653,37098,109536,,,7,253658.85,2025-10-11
69c90a05c97dfe5144452e4c,INV1137,INV3455621372,c468,emp96,Panasonic Hat 9424,TP-Link Mop 3547,,,,19325,32865,,,,P82,P373,,,,3,2,,,,57975,65730,,,,2,116552.25,2025-08-19
69c90a05c97dfe5144452e4d,INV1138,INV7483498939,c123,emp77,Philips Coolant 1548,D-Link Table Lamp 7411,,,,22569,46499,,,,P163,P48,,,,4,4,,,,90276,185996,,,,2,263361.16000000003,2026-01-09
69c90a05c97dfe5144452e4e,INV1139,INV5098305600,c26,emp11,Sharp Backpack 9649,Xiaomi Fan 1988,Logitech Pan 1171,,,35918,27325,44422,,,P284,P421,P139,,,2,3,3,,,71836,81975,133266,,,8,271497.84,2025-05-06
69c90a05c97dfe5144452e4f,INV1140,INV5611498373,c375,emp89,Stanley Ladder 4557,Corsair Grill 8476,Logitech Hair Straightener 3700,Bosch T-Shirt 5135,Hitachi Charger 6798,40649,7600,2383,17307,39029,P187,P350,P102,P75,P239,1,3,3,5,2,40649,22800,7149,86535,78058,1,216703.03,2025-12-12
69c90a05c97dfe5144452e50,INV1141,INV8621471014,c284,emp66,Sharp Scooter 4697,Bosch Tape 5014,,,,42465,22742,,,,P352,P395,,,,4,2,,,,169860,45484,,,,5,203667.12,2025-04-26
69c90a05c97dfe5144452e51,INV1142,INV9534777546,c128,emp52,Stanley Level Tool 5690,Xiaomi Fan 1988,Xiaomi Microwave 3082,TP-Link Iron 8626,,4899,49610,7752,8056,,P197,P421,P15,P423,,1,5,5,2,,4899,248050,38760,16112,,8,300034.79,2025-11-19
69c90a05c97dfe5144452e52,INV1143,INV6735482626,c461,emp66,Bajaj Engine Oil 5668,TP-Link Dishwasher 733,Kent Pesticide 3310,,,21217,15835,4494,,,P161,P25,P379,,,2,3,3,,,42434,47505,13482,,,1,97063.61,2025-08-06
69c90a05c97dfe5144452e53,INV1144,INV9112126587,c443,emp27,Bosch Deodorant 3292,Bosch Dressing Table 3813,,,,29872,42998,,,,P90,P66,,,,5,1,,,,149360,42998,,,,2,185727.30000000002,2025-04-23
69c90a05c97dfe5144452e54,INV1145,INV7347306028,c313,emp65,Kent Kettle 7781,Stanley Floor Cleaner 5764,TP-Link Wallet 3437,Xiaomi Knife 8326,Kent Bike 4617,48308,805,47909,20574,1399,P140,P175,P486,P138,P351,3,3,3,1,1,144924,2415,143727,20574,1399,8,302833.57999999996,2025-06-05
69c90a05c97dfe5144452e55,INV1146,INV3263793170,c399,emp8,Usha Solar Panel 8949,Eureka Forbes Water Purifier 4825,TP-Link Charger 9017,,,35150,21843,23072,,,P43,P19,P439,,,2,4,3,,,70300,87372,69216,,,1,216032.52,2026-01-19
69c90a05c97dfe5144452e56,INV1147,INV6948284886,c54,emp61,Usha Pan 3182,Panasonic Shoes 1537,,,,35842,10218,,,,P339,P72,,,,5,5,,,,179210,51090,,,,7,226204.9,2025-04-18
69c90a05c97dfe5144452e57,INV1148,INV8140955261,c137,emp73,Sharp Scanner 177,Usha Chalk 8319,Logitech Modem 5219,Xiaomi Router 9614,,10768,23098,5057,28388,,P414,P324,P27,P26,,1,1,1,3,,10768,23098,5057,85164,,10,113598.58000000002,2025-09-06
69c90a05c97dfe5144452e58,INV1149,INV9140674043,c336,emp13,Sharp Envelope 325,Bosch Toolkit 4558,Logitech Tool Box 5821,Black & Decker Coolant 5675,Usha Dressing Table 1211,42083,11186,22427,42834,47407,P327,P364,P388,P363,P266,5,3,2,1,3,210415,33558,44854,42834,142221,3,463163.77,2025-05-05
69c90a05c97dfe5144452e59,INV1150,INV5789681977,c471,emp21,Hitachi Battery 7628,Samsung S24 Ultra,Philips Whiteboard 1513,Prestige Shirt 3745,Black & Decker Mouse 7631,27682,1270,40714,3019,37149,P442,P1,P322,P76,P433,2,5,1,5,4,55364,6350,40714,15095,148596,3,255401.70999999996,2025-08-26
69c90a05c97dfe5144452e5a,INV1151,INV5793882077,c192,emp5,D-Link Jeans 3686,Bosch Pencil 7605,Panasonic Thermos 6146,Corsair Inverter 8223,,24234,38063,41630,14655,,P77,P113,P333,P441,,3,3,5,4,,72702,114189,208150,58620,,5,420660.12,2025-12-20
69c90a05c97dfe5144452e5b,INV1152,INV8219202830,c362,emp19,Prestige Shirt 3745,Panasonic Pliers 6678,Bajaj Smart Lock 8349,,,22116,18141,34064,,,P76,P194,P52,,,4,3,4,,,88464,54423,136256,,,6,267225.26,2026-01-02
69c90a05c97dfe5144452e5c,INV1153,INV3548538461,c437,emp82,Philips Sweater 3105,Philips Cream 5033,Logitech Hair Straightener 3700,,,29788,12488,46086,,,P79,P295,P102,,,4,5,2,,,119152,62440,92172,,,8,261479.84,2025-03-18
69c90a05c97dfe5144452e5d,INV1154,INV3213450167,c7,emp28,Logitech Dining Table 7588,Philips Whiteboard 1513,Razer Dressing Table 4838,Black & Decker Door Lock 3931,,14233,24402,7394,35004,,P261,P322,P466,P251,,5,5,2,5,,71165,122010,14788,175020,,10,366840.35000000003,2025-04-13
69c90a05c97dfe5144452e5e,INV1155,INV3663573685,c323,emp40,Bosch Foundation 9825,Xiaomi Water Bottle 5006,,,,34946,30275,,,,P306,P345,,,,1,1,,,,34946,30275,,,,1,61051.7,2025-09-05
69c90a05c97dfe5144452e5f,INV1156,INV5891840669,c111,emp48,Stanley Ladder 4557,Philips Eraser 9993,Razer Blush 2908,HP LaserJet Pro Gen 3,Sharp Bookshelf 7129,31493,16762,27876,21118,16137,P187,P314,P108,P213,P64,2,5,3,5,4,62986,83810,83628,105590,64548,7,380921.56,2025-01-20
69c90a05c97dfe5144452e60,INV1157,INV8253668193,c340,emp95,Bajaj Seeds 9942,D-Link Mixer Grinder 119,Eureka Forbes Doorbell 8138,Razer Detergent 4504,Logitech Gas Stove 2816,33268,36555,32061,35004,45016,P382,P18,P453,P374,P142,5,5,5,4,4,166340,182775,160305,140016,180064,4,800439.15,2026-02-02
69c90a05c97dfe5144452e61,INV1158,INV9780615879,c446,emp28,Havells Gaming Console 7626,Black & Decker Lunch Box 8944,Prestige Ceiling Light 4792,Kent Geyser 1222,,35662,19963,34092,2045,,P231,P332,P446,P420,,3,5,1,4,,106986,99815,34092,8180,,6,234837.38,2025-05-28
69c90a05c97dfe5144452e62,INV1159,INV4977114477,c287,emp72,Xiaomi Knife 8326,Logitech Toaster 1572,TP-Link Jacket 7104,Bosch Wardrobe 452,Logitech File Folder 5691,45617,27994,34195,14463,35423,P138,P217,P78,P460,P118,2,4,2,1,3,91234,111976,68390,14463,106269,9,368668.47000000003,2025-01-23
69c90a05c97dfe5144452e63,INV1160,INV7526305512,c101,emp78,Bosch Hard Drive 446,Stanley Ceiling Light 3926,Philips Cleaning Brush 2872,Prestige Tube Light 7660,,1098,46628,33906,48984,,P435,P246,P172,P45,,1,1,2,2,,1098,46628,67812,97968,,3,198227.4,2025-09-18
69c90a05c97dfe5144452e64,INV1161,INV7660071486,c126,emp89,Havells Pen 2561,Panasonic Bed 2816,Black & Decker Cooker 3876,Black & Decker Doorbell 6137,Bosch Deodorant 3292,37460,29064,38409,31081,47156,P112,P256,P141,P253,P90,2,1,1,5,5,74920,29064,38409,155405,235780,5,510115.20000000007,2025-03-14
69c90a05c97dfe5144452e65,INV1162,INV8113410771,c209,emp81,Philips Sofa 5607,Hitachi Bucket 3775,Bajaj Seeds 9942,,,40281,40958,2009,,,P55,P369,P382,,,5,3,4,,,201405,122874,8036,,,2,308589.08,2025-10-03
69c90a05c97dfe5144452e66,INV1163,INV4209162768,c117,emp90,Xiaomi Eyeliner 2128,Black & Decker Screwdriver 4721,Hitachi Ceiling Light 8960,Panasonic Pillow 2517,Prestige Blush 4132,4085,1325,9532,32424,17950,P107,P190,P46,P58,P308,2,5,5,5,3,8170,6625,47660,162120,53850,8,262768.2,2025-04-20
69c90a05c97dfe5144452e67,INV1164,INV8985928754,c115,emp39,Kent Toaster 6619,Havells Perfume 1500,,,,17095,22288,,,,P417,P489,,,,1,5,,,,17095,111440,,,,9,121164.8,2025-12-14
69c90a05c97dfe5144452e68,INV1165,INV6734038966,c363,emp95,Prestige Bed 7660,Hitachi Marker 8681,,,,15428,49676,,,,P456,P116,,,,3,4,,,,46284,198704,,,,8,231350.08,2025-01-24
69c90a05c97dfe5144452e69,INV1166,INV4197081700,c190,emp22,TP-Link Level Tool 8540,Kent Jeans 9433,Bajaj Mug 4351,,,35696,11273,893,,,P397,P277,P170,,,5,1,4,,,178480,11273,3572,,,3,175257.11,2025-12-22
69c90a05c97dfe5144452e6a,INV1167,INV2472506765,c244,emp77,D-Link Juicer 3756,Razer Lunch Box 5422,Brother DCP-L2520D,Stanley Drill Machine 7805,Samsung 253L Double Door Gen 7,10738,29831,7489,41754,35852,P346,P132,P13,P391,P403,3,2,1,5,4,32214,59662,7489,208770,143408,6,434389.37,2026-02-26
69c90a05c97dfe5144452e6b,INV1168,INV5233960465,c328,emp89,Prestige Calendar 7756,D-Link Shoes 4622,Panasonic Drill Machine 3064,Xiaomi Water Bottle 5006,,30183,17194,14395,27918,,P130,P272,P191,P345,,1,5,2,1,,30183,85970,28790,27918,,6,163084.28000000003,2025-02-14
69c90a05c97dfe5144452e6c,INV1169,INV6211326341,c159,emp95,Kent Gas Stove 3176,Razer Mirror 3969,Bosch SSD 5590,TP-Link Razor 7986,Stanley Sandals 7987,36314,47450,17949,19409,40964,P342,P67,P236,P499,P273,5,3,1,1,4,181570,142350,17949,19409,163856,8,485525.27,2025-02-04
69c90a05c97dfe5144452e6d,INV1170,INV5117084381,c378,emp75,Hitachi Diary 3176,Black & Decker Tyre 4307,Samsung 253L Double Door,Logitech Pan 1171,Eureka Forbes Tape 3387,28517,48745,44921,3396,4731,P128,P155,P3,P139,P195,1,5,5,5,3,28517,243725,224605,16980,14193,3,520266.01,2025-05-14
69c90a05c97dfe5144452e6e,INV1171,INV3855487457,c93,emp54,Bosch Dining Table 9267,Black & Decker Chimney 6183,Kent Doormat 7366,,,3381,11927,29761,,,P461,P144,P269,,,1,1,3,,,3381,11927,89283,,,4,96460.39,2025-07-14
69c90a05c97dfe5144452e6f,INV1172,INV3265250407,c97,emp79,Razer Foundation 4206,Usha Seeds 5843,Sharp Pillow 7149,Eureka Forbes Hat 2326,Razer Measuring Tape 8125,16139,18246,21447,15011,26837,P106,P182,P458,P282,P396,3,2,4,4,5,48417,36492,85788,60044,134185,1,351523.63,2026-02-08
69c90a05c97dfe5144452e70,INV1173,INV8960236986,c55,emp99,Bajaj Hair Dryer 1490,Black & Decker Screwdriver 4721,Sharp Backpack 9649,Black & Decker Coolant 5675,Black & Decker Curtains 8404,10317,21136,12173,34981,5394,P101,P190,P284,P363,P254,1,3,1,4,4,10317,63408,12173,139924,21576,3,237566.83000000002,2025-09-29
69c90a05c97dfe5144452e71,INV1174,INV2836733062,c251,emp94,Razer Mirror 6947,Eureka Forbes Chair 7754,LG OLED C3,Panasonic Fertilizer 6593,Bosch Pencil 7605,678,18369,12426,9869,16761,P467,P462,P5,P383,P113,4,4,3,1,5,2712,73476,37278,9869,83805,5,192316.14,2025-12-08
69c90a05c97dfe5144452e72,INV1175,INV8879320629,c425,emp39,Samsung 253L Double Door Gen 7,GoPro Hero 12 Black Gen 10,Panasonic Shoes 1537,Eureka Forbes Calendar 3947,,11864,32682,10703,6915,,P403,P212,P72,P330,,4,2,2,1,,47456,65364,21406,6915,,4,132400.79,2025-09-02
69c90a05c97dfe5144452e73,INV1176,INV5562647012,c3,emp37,Logitech Battery 3369,Eureka Forbes Shampoo 5931,Black & Decker Seat Cover 538,Bosch Deodorant 3292,,44939,11372,18651,27702,,P242,P91,P359,P90,,1,1,1,2,,44939,11372,18651,55404,,4,122570.41000000002,2025-09-19
69c90a05c97dfe5144452e74,INV1177,INV6969340822,c264,emp11,Sharp Sandals 2609,Corsair Oven 9755,,,,43621,32984,,,,P73,P216,,,,4,4,,,,174484,131936,,,,5,284076.72,2025-04-01
69c90a05c97dfe5144452e75,INV1178,INV4412231869,c68,emp44,TP-Link Razor 7986,Havells Clock 7567,Corsair Face Wash 8515,,,28353,40314,32900,,,P499,P70,P494,,,3,5,3,,,85059,201570,98700,,,5,357694.80000000005,2025-04-10
69c90a05c97dfe5144452e76,INV1179,INV2022829986,c417,emp23,Dell Vostro 3510 Gen 2,Usha Emergency Light 9314,Xiaomi Garden Hose 4830,Xiaomi Grill 1301,Logitech File Folder 5691,27790,49247,6383,7451,27562,P208,P49,P180,P150,P118,4,4,4,1,5,111160,196988,25532,7451,137810,9,443054.38999999996,2026-01-23
69c90a05c97dfe5144452e77,INV1180,INV4420487090,c444,emp54,Usha Monitor 5734,Black & Decker Sunglasses 7941,Xiaomi LED Bulb 5899,Black & Decker Heater 963,D-Link Soap 6269,17566,42038,45245,41613,46005,P34,P88,P244,P222,P293,4,1,4,5,2,70264,42038,180980,208065,92010,4,571271.41,2025-06-29
69c90a05c97dfe5144452e78,INV1181,INV5801131584,c51,emp45,Kent Toaster 6619,Eureka Forbes Hammer 2494,,,,19441,20086,,,,P417,P189,,,,4,2,,,,77764,40172,,,,1,108099.4,2025-08-11
69c90a05c97dfe5144452e79,INV1182,INV5405911360,c323,emp14,Bajaj Plate 5355,Usha Wallet 2376,Havells Garden Hose 6089,,,26525,35225,45322,,,P334,P86,P380,,,5,3,3,,,132625,105675,135966,,,4,342695.56,2025-06-15
69c90a05c97dfe5144452e7a,INV1183,INV3479036633,c1,emp9,Xiaomi Water Bottle 5006,Bosch Pesticide 243,,,,42478,18224,,,,P345,P179,,,,2,1,,,,84956,18224,,,,9,93408.72,2025-05-06
69c90a05c97dfe5144452e7b,INV1184,INV3505782895,c175,emp74,Havells Induction Cooktop 1510,Corsair Safety Gloves 3922,Logitech Battery 3369,,,8262,7887,7824,,,P143,P198,P242,,,2,1,5,,,16524,7887,39120,,,2,58075.47,2025-02-27
69c90a05c97dfe5144452e7c,INV1185,INV1919626665,c6,emp72,Philips Hard Drive 2240,Sharp Backpack 9649,Xiaomi Curtains 9647,Eureka Forbes Speaker 6084,Philips Keyboard 3919,42413,37793,39657,28957,29561,P35,P284,P54,P428,P432,3,2,1,5,2,127239,75586,39657,144785,59122,6,415261.52,2026-02-22
69c90a05c97dfe5144452e7d,INV1186,INV8048835785,c499,emp92,Bajaj Smart Lock 8349,Havells Wall Light 8899,Bajaj Mug 4351,Bosch Helmet 3842,Eureka Forbes Dishwasher 9107,45249,16700,3981,27216,29314,P52,P247,P170,P154,P225,2,4,5,3,5,90498,66800,19905,81648,146570,7,380422.73,2025-12-17
69c90a05c97dfe5144452e7e,INV1187,INV9021181197,c241,emp98,Havells Perfume 1500,Black & Decker Seat Cover 538,Corsair Face Wash 8515,Bajaj Power Bank 5342,,44617,36791,41994,42435,,P489,P359,P494,P238,,3,4,3,3,,133851,147164,125982,127305,,3,508080.42000000004,2026-01-05
69c90a05c97dfe5144452e7f,INV1188,INV1993000413,c460,emp7,TP-Link Razor 560,Sharp Cooker 1656,Havells Comb 6114,Havells Gaming Console 7626,,33218,12864,40007,18261,,P299,P341,P109,P231,,3,5,5,5,,99654,64320,200035,91305,,1,436607.63999999996,2025-11-18
69c90a05c97dfe5144452e80,INV1189,INV9253324478,c360,emp27,TP-Link Fork 8308,Prestige Car Charger 491,Prestige Shovel 3301,Razer Lunch Box 5422,Havells Hammer 4304,15747,10857,1283,17951,32999,P337,P157,P184,P132,P389,1,2,1,1,5,15747,21714,1283,17951,164995,7,215094.99,2025-05-08
69c90a05c97dfe5144452e81,INV1190,INV2557961599,c303,emp5,Havells Induction Cooktop 1510,Logitech Belt 7676,Usha Glue 1186,Razer Dressing Table 4838,,47139,37515,47464,4047,,P143,P87,P120,P466,,1,1,1,4,,47139,37515,47464,16188,,8,140845.85,2025-08-02
